(757.0, 1647395516.086661)
(757.0, 1647395516.0869231)
(757.0, 1647395516.087147)
(758.0, 1647395516.0873642)
(758.0, 1647395516.087581)
(749.0, 1647395516.0878248)
(749.0, 1647395516.0879989)
(749.0, 1647395516.088172)
(730.0, 1647395516.088342)
(730.0, 1647395516.0885131)
(697.0, 1647395516.088683)
(697.0, 1647395516.088855)
(656.0, 1647395516.0890281)
(656.0, 1647395516.0892)
(656.0, 1647395516.089371)
(596.0, 1647395516.0895429)
(596.0, 1647395516.0897138)
(539.0, 1647395516.089885)
(539.0, 1647395516.090058)
(539.0, 1647395516.090228)
(472.0, 1647395516.090399)
(472.0, 1647395516.090569)
(472.0, 1647395516.090741)
(398.0, 1647395516.090913)
(398.0, 1647395516.091083)
(323.0, 1647395516.091255)
(323.0, 1647395516.091472)
(323.0, 1647395516.091611)
(245.0, 1647395516.091746)
(245.0, 1647395516.091916)
(245.0, 1647395516.0920918)
(182.0, 1647395516.092347)
(182.0, 1647395516.0925992)
(133.0, 1647395516.0928829)
(133.0, 1647395516.093065)
(133.0, 1647395516.093238)
(99.0, 1647395516.093408)
(99.0, 1647395516.093578)
(68.0, 1647395516.0938501)
(68.0, 1647395516.0941381)
(59.0, 1647395516.094431)
(59.0, 1647395516.0946891)
(68.0, 1647395516.094891)
(68.0, 1647395516.0951018)
(76.0, 1647395516.095253)
(92.0, 1647395516.095395)
(92.0, 1647395516.095534)
(92.0, 1647395516.095671)
(106.0, 1647395516.095808)
(123.0, 1647395516.095951)
(123.0, 1647395516.0960882)
(140.0, 1647395516.096224)
(140.0, 1647395516.0963619)
(140.0, 1647395516.0965009)
(160.0, 1647395516.096639)
(160.0, 1647395516.096836)
(182.0, 1647395516.097088)
(182.0, 1647395516.0972538)
(198.0, 1647395516.097399)
(198.0, 1647395516.097541)
(198.0, 1647395516.0976808)
(221.0, 1647395516.0978189)
(221.0, 1647395516.0979578)
(240.0, 1647395516.0980978)
(240.0, 1647395516.0982358)
(252.0, 1647395516.098439)
(252.0, 1647395516.098609)
(252.0, 1647395516.0987651)
(265.0, 1647395516.098921)
(265.0, 1647395516.099108)
(265.0, 1647395516.0992892)
(271.0, 1647395516.099498)
(271.0, 1647395516.0996659)
(271.0, 1647395516.09983)
(269.0, 1647395516.099993)
(269.0, 1647395516.1001549)
(269.0, 1647395516.1003149)
(265.0, 1647395516.1004748)
(265.0, 1647395516.100634)
(265.0, 1647395516.1007948)
(267.0, 1647395516.100956)
(267.0, 1647395516.1011178)
(272.0, 1647395516.101279)
(272.0, 1647395516.101439)
(272.0, 1647395516.1015968)
(269.0, 1647395516.101753)
(269.0, 1647395516.1019158)
(269.0, 1647395516.102172)
(267.0, 1647395516.1023638)
(267.0, 1647395516.102548)
(267.0, 1647395516.10269)
(267.0, 1647395516.102829)
(269.0, 1647395516.102967)
(269.0, 1647395516.103116)
(270.0, 1647395516.103253)
(270.0, 1647395516.103391)
(270.0, 1647395516.103528)
(270.0, 1647395516.103777)
(270.0, 1647395516.1038961)
