(691.0, 1647279238.473484)
(688.0, 1647279238.473603)
(688.0, 1647279238.473699)
(701.0, 1647279238.473792)
(709.0, 1647279238.4738839)
(709.0, 1647279238.473978)
(708.0, 1647279238.4740689)
(708.0, 1647279238.4741602)
(697.0, 1647279238.474251)
(689.0, 1647279238.4743419)
(689.0, 1647279238.474432)
(698.0, 1647279238.4745228)
(698.0, 1647279238.474614)
(688.0, 1647279238.474705)
(670.0, 1647279238.474795)
(670.0, 1647279238.474886)
(651.0, 1647279238.474977)
(626.0, 1647279238.4750679)
(626.0, 1647279238.475158)
(588.0, 1647279238.4752488)
(588.0, 1647279238.4753401)
(557.0, 1647279238.475431)
(526.0, 1647279238.475521)
(526.0, 1647279238.475611)
(486.0, 1647279238.475702)
(443.0, 1647279238.475792)
(443.0, 1647279238.475883)
(399.0, 1647279238.4759738)
(399.0, 1647279238.476063)
(352.0, 1647279238.4761531)
(352.0, 1647279238.476244)
(312.0, 1647279238.476335)
(312.0, 1647279238.476425)
(271.0, 1647279238.476516)
(271.0, 1647279238.476606)
(241.0, 1647279238.476696)
(241.0, 1647279238.476786)
(217.0, 1647279238.4768808)
(217.0, 1647279238.4770079)
(204.0, 1647279238.477139)
(204.0, 1647279238.477261)
(196.0, 1647279238.4775171)
(196.0, 1647279238.47767)
(195.0, 1647279238.477802)
(195.0, 1647279238.477928)
(192.0, 1647279238.478103)
(192.0, 1647279238.478251)
(190.0, 1647279238.4783921)
(190.0, 1647279238.478561)
(191.0, 1647279238.478703)
(191.0, 1647279238.478797)
(195.0, 1647279238.47889)
(195.0, 1647279238.478982)
(194.0, 1647279238.479075)
(194.0, 1647279238.479168)
(195.0, 1647279238.4792588)
(195.0, 1647279238.47935)
(193.0, 1647279238.479441)
(193.0, 1647279238.479532)
(192.0, 1647279238.4796228)
(192.0, 1647279238.4797142)
(197.0, 1647279238.479805)
(197.0, 1647279238.479895)
(195.0, 1647279238.479986)
(195.0, 1647279238.480077)
(190.0, 1647279238.4801679)
(190.0, 1647279238.4802592)
(194.0, 1647279238.4803488)
(194.0, 1647279238.480439)
(193.0, 1647279238.48053)
(193.0, 1647279238.480621)
(196.0, 1647279238.480712)
(196.0, 1647279238.480839)
(194.0, 1647279238.48099)
(194.0, 1647279238.481133)
(194.0, 1647279238.481279)
(194.0, 1647279238.481528)
(194.0, 1647279238.481643)
(194.0, 1647279238.481739)
(190.0, 1647279238.4818308)
(190.0, 1647279238.4819221)
(195.0, 1647279238.482013)
(195.0, 1647279238.482104)
(194.0, 1647279238.482195)
(194.0, 1647279238.482286)
(193.0, 1647279238.482378)
(193.0, 1647279238.4824681)
(194.0, 1647279238.482559)
(194.0, 1647279238.48265)
(195.0, 1647279238.4827409)
(195.0, 1647279238.482831)
(196.0, 1647279238.482922)
(196.0, 1647279238.483011)
(193.0, 1647279238.4831018)
(193.0, 1647279238.4831932)
(193.0, 1647279238.483283)
(192.0, 1647279238.4833732)
(192.0, 1647279238.4834628)
(193.0, 1647279238.483553)
(193.0, 1647279238.483644)
(192.0, 1647279238.483733)
(192.0, 1647279238.483824)
(192.0, 1647279238.483915)
(192.0, 1647279238.484006)
(192.0, 1647279238.484129)
(192.0, 1647279238.484263)
(192.0, 1647279238.4843562)
(192.0, 1647279238.484448)
(195.0, 1647279238.484538)
(195.0, 1647279238.484631)
(192.0, 1647279238.4847229)
(192.0, 1647279238.4848151)
(191.0, 1647279238.4849129)
(191.0, 1647279238.485009)
(193.0, 1647279238.485101)
(193.0, 1647279238.485193)
(195.0, 1647279238.4852831)
(195.0, 1647279238.485374)
(195.0, 1647279238.485465)
(195.0, 1647279238.485567)
(195.0, 1647279238.485666)
(193.0, 1647279238.485759)
(193.0, 1647279238.485876)
(194.0, 1647279238.4859679)
(194.0, 1647279238.4860601)
(196.0, 1647279238.486152)
(196.0, 1647279238.486243)
(195.0, 1647279238.486335)
(195.0, 1647279238.486426)
(195.0, 1647279238.486521)
(195.0, 1647279238.486614)
(193.0, 1647279238.486706)
(193.0, 1647279238.486798)
(196.0, 1647279238.486891)
(196.0, 1647279238.4869819)
(195.0, 1647279238.4870741)
(195.0, 1647279238.487167)
(194.0, 1647279238.487259)
(194.0, 1647279238.4873521)
(194.0, 1647279238.487846)
(195.0, 1647279238.5525172)
(195.0, 1647279238.5674171)
(194.0, 1647279238.6273549)
(193.0, 1647279238.6731148)
(193.0, 1647279238.732787)
(193.0, 1647279238.779021)
(194.0, 1647279238.823143)
(194.0, 1647279238.853667)
(193.0, 1647279238.8984141)
(193.0, 1647279238.942635)
(192.0, 1647279239.017374)
(192.0, 1647279239.0332422)
(190.0, 1647279239.078604)
(190.0, 1647279239.123105)
(193.0, 1647279239.1684291)
(193.0, 1647279239.213421)
(191.0, 1647279239.272722)
(191.0, 1647279239.317716)
(193.0, 1647279239.392714)
(193.0, 1647279239.422396)
(193.0, 1647279239.4377868)
(193.0, 1647279239.497568)
(193.0, 1647279239.542749)
(195.0, 1647279239.5880919)
(195.0, 1647279239.633642)
(197.0, 1647279239.692703)
(197.0, 1647279239.737844)
(193.0, 1647279239.782739)
(193.0, 1647279239.843165)
(196.0, 1647279239.8735502)
(196.0, 1647279239.9329112)
(192.0, 1647279239.963392)
(192.0, 1647279240.0074859)
(195.0, 1647279240.0527701)
(195.0, 1647279240.1128068)
(192.0, 1647279240.1577961)
(192.0, 1647279240.202891)
(195.0, 1647279240.248889)
(195.0, 1647279240.292709)
(192.0, 1647279240.352797)
(192.0, 1647279240.382812)
(196.0, 1647279240.428046)
(196.0, 1647279240.472907)
(196.0, 1647279240.518788)
(194.0, 1647279240.577833)
(194.0, 1647279240.63823)
(194.0, 1647279240.682374)
(194.0, 1647279240.7133172)
(194.0, 1647279240.772701)
(194.0, 1647279240.8031948)
(191.0, 1647279240.863155)
(191.0, 1647279240.922412)
(196.0, 1647279240.95247)
(196.0, 1647279240.9977741)
(193.0, 1647279241.0438871)
(193.0, 1647279241.1181839)
(197.0, 1647279241.162509)
(197.0, 1647279241.192853)
(198.0, 1647279241.223933)
(198.0, 1647279241.282392)
(196.0, 1647279241.507385)
(196.0, 1647279241.5227368)
(194.0, 1647279241.537926)
(194.0, 1647279241.582339)
(192.0, 1647279241.62732)
(192.0, 1647279241.6724439)
(193.0, 1647279241.7028859)
(193.0, 1647279241.7625291)
(192.0, 1647279241.8074508)
(192.0, 1647279241.852576)
(193.0, 1647279241.898038)
(193.0, 1647279241.928041)
(193.0, 1647279241.973114)
(193.0, 1647279242.017826)
(193.0, 1647279242.048775)
(196.0, 1647279242.1224089)
(196.0, 1647279242.182754)
(194.0, 1647279242.2127712)
(194.0, 1647279242.272952)
(197.0, 1647279242.304929)
(197.0, 1647279242.347497)
(192.0, 1647279242.407765)
(192.0, 1647279242.467496)
(196.0, 1647279242.497374)
(196.0, 1647279242.542411)
(196.0, 1647279242.5889568)
(196.0, 1647279242.6627378)
(194.0, 1647279242.678546)
(194.0, 1647279242.723428)
(191.0, 1647279242.7982788)
(191.0, 1647279242.8287628)
(195.0, 1647279242.857599)
(195.0, 1647279242.903668)
(195.0, 1647279242.96265)
(195.0, 1647279243.022978)
(194.0, 1647279243.083031)
(194.0, 1647279243.0988019)
(195.0, 1647279243.157865)
(195.0, 1647279243.188319)
(195.0, 1647279243.247626)
(193.0, 1647279243.2789912)
(193.0, 1647279243.3376482)
(195.0, 1647279243.3979578)
(195.0, 1647279243.427739)
(194.0, 1647279243.472896)
(194.0, 1647279243.5325172)
(190.0, 1647279243.5780292)
(190.0, 1647279243.608329)
(195.0, 1647279243.654161)
(195.0, 1647279243.728758)
(195.0, 1647279243.742369)
(195.0, 1647279243.788355)
(194.0, 1647279243.848518)
(194.0, 1647279243.892586)
(194.0, 1647279243.95247)
(194.0, 1647279243.997803)
(192.0, 1647279244.057951)
(192.0, 1647279244.1025898)
(191.0, 1647279244.147445)
(191.0, 1647279244.1924438)
(191.0, 1647279244.208565)
(195.0, 1647279244.252714)
(195.0, 1647279244.312421)
(193.0, 1647279244.3573928)
(193.0, 1647279244.4024398)
(193.0, 1647279244.447794)
(193.0, 1647279244.493987)
(194.0, 1647279244.537428)
(194.0, 1647279244.58252)
(195.0, 1647279244.642424)
(195.0, 1647279244.688143)
(193.0, 1647279244.732744)
(193.0, 1647279244.778142)
(192.0, 1647279244.822461)
(192.0, 1647279244.8830569)
(199.0, 1647279244.912467)
(199.0, 1647279244.958245)
(195.0, 1647279245.00327)
(195.0, 1647279245.048853)
(194.0, 1647279245.1081758)
(194.0, 1647279245.1680079)
(191.0, 1647279245.213106)
(191.0, 1647279245.242424)
(191.0, 1647279245.288235)
(194.0, 1647279245.347456)
(194.0, 1647279245.392522)
(191.0, 1647279245.4534342)
(191.0, 1647279245.4978628)
(198.0, 1647279245.527724)
(198.0, 1647279245.573204)
(191.0, 1647279245.61819)
(191.0, 1647279245.677877)
(197.0, 1647279245.738343)
