(633.0, 1647315708.596189)
(633.0, 1647315708.596303)
(633.0, 1647315708.596402)
(633.0, 1647315708.596761)
(633.0, 1647315708.596873)
(634.0, 1647315708.597043)
(634.0, 1647315708.597266)
(634.0, 1647315708.597436)
(634.0, 1647315708.597735)
(631.0, 1647315708.597873)
(620.0, 1647315708.598005)
(620.0, 1647315708.5981388)
(607.0, 1647315708.598284)
(607.0, 1647315708.5983942)
(607.0, 1647315708.598531)
(607.0, 1647315708.5986428)
(592.0, 1647315708.5987499)
(592.0, 1647315708.5989912)
(592.0, 1647315708.599104)
(576.0, 1647315708.5991948)
(576.0, 1647315708.599284)
(576.0, 1647315708.5993721)
(576.0, 1647315708.5994618)
(551.0, 1647315708.59955)
(551.0, 1647315708.599645)
(551.0, 1647315708.599732)
(531.0, 1647315708.599803)
(531.0, 1647315708.599874)
(531.0, 1647315708.5999439)
(497.0, 1647315708.6000152)
(497.0, 1647315708.600085)
(497.0, 1647315708.6001549)
(469.0, 1647315708.600225)
(469.0, 1647315708.600296)
(469.0, 1647315708.600366)
(443.0, 1647315708.600436)
(443.0, 1647315708.6005068)
(443.0, 1647315708.600576)
(407.0, 1647315708.600647)
(407.0, 1647315708.600717)
(407.0, 1647315708.600787)
(378.0, 1647315708.6008582)
(378.0, 1647315708.600929)
(378.0, 1647315708.600998)
(378.0, 1647315708.601068)
(347.0, 1647315708.6011379)
(347.0, 1647315708.601208)
(315.0, 1647315708.6012769)
(315.0, 1647315708.601347)
(315.0, 1647315708.6014159)
(289.0, 1647315708.6014872)
(289.0, 1647315708.601557)
(271.0, 1647315708.6016262)
(271.0, 1647315708.601696)
(271.0, 1647315708.6017652)
(257.0, 1647315708.601836)
(257.0, 1647315708.6019058)
(257.0, 1647315708.6019762)
(248.0, 1647315708.602046)
(248.0, 1647315708.602116)
(248.0, 1647315708.602186)
(245.0, 1647315708.602255)
(245.0, 1647315708.602324)
(245.0, 1647315708.6023932)
(245.0, 1647315708.6024609)
(242.0, 1647315708.6025321)
(242.0, 1647315708.602602)
(242.0, 1647315708.602672)
(242.0, 1647315708.602741)
(248.0, 1647315708.6028109)
(248.0, 1647315708.602881)
(248.0, 1647315708.6029508)
(248.0, 1647315708.60302)
(247.0, 1647315708.6030889)
(247.0, 1647315708.603159)
(247.0, 1647315708.603229)
(247.0, 1647315708.603298)
(247.0, 1647315708.603371)
(247.0, 1647315708.603441)
(247.0, 1647315708.603512)
(247.0, 1647315708.60358)
(247.0, 1647315708.60365)
(247.0, 1647315708.603719)
(247.0, 1647315708.603789)
(247.0, 1647315708.603862)
(246.0, 1647315708.603932)
(246.0, 1647315708.6040032)
(246.0, 1647315708.604073)
(246.0, 1647315708.6041422)
(246.0, 1647315708.604212)
(246.0, 1647315708.6042812)
(246.0, 1647315708.604351)
(249.0, 1647315708.6044202)
(249.0, 1647315708.604492)
(249.0, 1647315708.6045609)
(249.0, 1647315708.604631)
(242.0, 1647315708.6046999)
(242.0, 1647315708.6047869)
(242.0, 1647315708.6048572)
(242.0, 1647315708.604925)
(242.0, 1647315708.6049962)
(245.0, 1647315708.6050649)
(245.0, 1647315708.6051352)
(245.0, 1647315708.605205)
(245.0, 1647315708.605275)
(245.0, 1647315708.605344)
(245.0, 1647315708.605414)
(245.0, 1647315708.605483)
(245.0, 1647315708.605553)
(245.0, 1647315708.605626)
(245.0, 1647315708.605695)
(245.0, 1647315708.6057642)
(245.0, 1647315708.605833)
(246.0, 1647315708.6059022)
(246.0, 1647315708.6059709)
(246.0, 1647315708.60604)
(246.0, 1647315708.6061099)
(244.0, 1647315708.606189)
(244.0, 1647315708.606245)
(244.0, 1647315708.606302)
(244.0, 1647315708.606358)
(244.0, 1647315708.6064472)
(244.0, 1647315708.606504)
(244.0, 1647315708.60656)
(244.0, 1647315708.606616)
(245.0, 1647315708.6066718)
(245.0, 1647315708.606729)
(245.0, 1647315708.606786)
(246.0, 1647315708.606841)
(246.0, 1647315708.6069)
(246.0, 1647315708.606955)
(246.0, 1647315708.6070101)
(247.0, 1647315708.6070662)
(247.0, 1647315708.607122)
(247.0, 1647315708.607178)
(249.0, 1647315708.607234)
(249.0, 1647315708.607289)
(249.0, 1647315708.6073449)
(249.0, 1647315708.607401)
(246.0, 1647315708.607457)
(246.0, 1647315708.6075132)
(246.0, 1647315708.607569)
(246.0, 1647315708.607626)
(246.0, 1647315708.607681)
(250.0, 1647315708.607737)
(250.0, 1647315708.6077929)
(250.0, 1647315708.607849)
(250.0, 1647315708.607905)
(250.0, 1647315708.6079612)
(246.0, 1647315708.608018)
(246.0, 1647315708.608073)
(246.0, 1647315708.608129)
(246.0, 1647315708.608184)
(246.0, 1647315708.6082401)
(246.0, 1647315708.608296)
(246.0, 1647315708.608351)
(246.0, 1647315708.608407)
(246.0, 1647315708.608462)
(246.0, 1647315708.6085172)
(246.0, 1647315708.608573)
(246.0, 1647315708.608628)
(248.0, 1647315708.608684)
(248.0, 1647315708.60874)
(248.0, 1647315708.608796)
(245.0, 1647315708.608852)
(245.0, 1647315708.608911)
(245.0, 1647315708.6089668)
(245.0, 1647315708.609023)
(245.0, 1647315708.6090791)
(243.0, 1647315708.6091352)
(243.0, 1647315708.609191)
(243.0, 1647315708.609246)
(243.0, 1647315708.609302)
(245.0, 1647315708.6093628)
(245.0, 1647315708.6094851)
(245.0, 1647315708.60955)
(245.0, 1647315708.609609)
(249.0, 1647315708.609666)
(249.0, 1647315708.6097221)
(249.0, 1647315708.609778)
(246.0, 1647315708.609834)
(246.0, 1647315708.60989)
(246.0, 1647315708.609946)
(246.0, 1647315708.6100008)
(249.0, 1647315708.610058)
(249.0, 1647315708.610115)
(249.0, 1647315708.6101708)
(249.0, 1647315708.6102269)
(243.0, 1647315708.610283)
(243.0, 1647315708.6103392)
(243.0, 1647315708.610395)
(243.0, 1647315708.610451)
(247.0, 1647315708.610506)
(247.0, 1647315708.6105611)
(247.0, 1647315708.610616)
(245.0, 1647315708.6106722)
(245.0, 1647315708.6107268)
(245.0, 1647315708.6107829)
(245.0, 1647315708.6108391)
(245.0, 1647315708.6108952)
(244.0, 1647315708.610951)
(244.0, 1647315708.611008)
(244.0, 1647315708.611064)
(244.0, 1647315708.611121)
(247.0, 1647315708.611176)
(247.0, 1647315708.611233)
(247.0, 1647315708.611289)
(247.0, 1647315708.6113448)
(248.0, 1647315708.611399)
(248.0, 1647315708.611565)
(248.0, 1647315708.611635)
(246.0, 1647315708.6116989)
(246.0, 1647315708.611763)
(246.0, 1647315708.611826)
(246.0, 1647315708.611891)
(246.0, 1647315708.612028)
(247.0, 1647315708.6122181)
(247.0, 1647315708.6122859)
(247.0, 1647315708.612353)
(247.0, 1647315708.612416)
(247.0, 1647315708.6124759)
(247.0, 1647315708.6125388)
(247.0, 1647315708.612608)
(247.0, 1647315708.6126678)
(249.0, 1647315708.612735)
(249.0, 1647315708.6127949)
(249.0, 1647315708.612858)
(249.0, 1647315708.6129222)
(246.0, 1647315708.6129851)
(246.0, 1647315708.6130571)
(246.0, 1647315708.613133)
(246.0, 1647315708.613209)
(245.0, 1647315708.6132858)
(245.0, 1647315708.613482)
(245.0, 1647315708.6135838)
(250.0, 1647315708.61373)
(250.0, 1647315708.613792)
(250.0, 1647315708.613855)
(250.0, 1647315708.613943)
(250.0, 1647315708.614043)
(248.0, 1647315708.614105)
(248.0, 1647315708.614163)
(248.0, 1647315708.614238)
(249.0, 1647315708.6142871)
(249.0, 1647315708.6143339)
(249.0, 1647315708.614382)
(249.0, 1647315708.614429)
(249.0, 1647315708.614478)
(248.0, 1647315708.614527)
(248.0, 1647315708.614576)
(248.0, 1647315708.614624)
(248.0, 1647315708.614672)
(248.0, 1647315708.61472)
(248.0, 1647315708.614768)
(248.0, 1647315708.614816)
(247.0, 1647315708.6148648)
(247.0, 1647315708.614913)
(247.0, 1647315708.614961)
(247.0, 1647315708.61501)
(245.0, 1647315708.615081)
(245.0, 1647315708.6152)
(245.0, 1647315708.615256)
(245.0, 1647315708.615306)
(245.0, 1647315708.615356)
(245.0, 1647315708.615405)
(245.0, 1647315708.615455)
(245.0, 1647315708.615788)
(245.0, 1647315708.615895)
(245.0, 1647315708.627821)
