(808.0, 1647315082.102703)
(808.0, 1647315082.102916)
(816.0, 1647315082.103106)
(816.0, 1647315082.103294)
(810.0, 1647315082.103487)
(810.0, 1647315082.103893)
(810.0, 1647315082.1042979)
(807.0, 1647315082.104587)
(807.0, 1647315082.104783)
(807.0, 1647315082.105112)
(785.0, 1647315082.105372)
(785.0, 1647315082.1055958)
(785.0, 1647315082.10576)
(775.0, 1647315082.10588)
(775.0, 1647315082.1059961)
(748.0, 1647315082.1061099)
(748.0, 1647315082.1062222)
(715.0, 1647315082.106334)
(715.0, 1647315082.1064472)
(684.0, 1647315082.1065578)
(684.0, 1647315082.106671)
(684.0, 1647315082.106783)
(684.0, 1647315082.106976)
(639.0, 1647315082.1071732)
(639.0, 1647315082.107289)
(593.0, 1647315082.1074822)
(593.0, 1647315082.1076028)
(593.0, 1647315082.107714)
(544.0, 1647315082.107826)
(544.0, 1647315082.107938)
(544.0, 1647315082.1080499)
(495.0, 1647315082.1081622)
(495.0, 1647315082.108274)
(449.0, 1647315082.108454)
(449.0, 1647315082.1085749)
(449.0, 1647315082.1086879)
(406.0, 1647315082.108917)
(406.0, 1647315082.1090329)
(406.0, 1647315082.109215)
(364.0, 1647315082.109428)
(364.0, 1647315082.109571)
(364.0, 1647315082.1096902)
(319.0, 1647315082.109804)
(319.0, 1647315082.109916)
(319.0, 1647315082.110029)
(281.0, 1647315082.110141)
(281.0, 1647315082.110389)
(248.0, 1647315082.110531)
(248.0, 1647315082.110649)
(248.0, 1647315082.110764)
(219.0, 1647315082.110878)
(219.0, 1647315082.11099)
(208.0, 1647315082.111103)
(208.0, 1647315082.111215)
(208.0, 1647315082.111327)
(200.0, 1647315082.1115038)
(200.0, 1647315082.111655)
(200.0, 1647315082.111827)
(202.0, 1647315082.111991)
(202.0, 1647315082.112106)
(202.0, 1647315082.1122189)
(203.0, 1647315082.112332)
(203.0, 1647315082.112444)
(202.0, 1647315082.112556)
(202.0, 1647315082.112669)
(202.0, 1647315082.112865)
(202.0, 1647315082.113008)
(202.0, 1647315082.113121)
(202.0, 1647315082.1132329)
(201.0, 1647315082.1133492)
(201.0, 1647315082.1135402)
(201.0, 1647315082.113642)
(202.0, 1647315082.11374)
(202.0, 1647315082.113837)
(202.0, 1647315082.1139882)
(202.0, 1647315082.1141288)
(207.0, 1647315082.114227)
(207.0, 1647315082.114327)
(201.0, 1647315082.114424)
(201.0, 1647315082.11452)
(201.0, 1647315082.1146932)
(202.0, 1647315082.114794)
(202.0, 1647315082.11489)
(201.0, 1647315082.115051)
(201.0, 1647315082.1151512)
(202.0, 1647315082.115247)
(202.0, 1647315082.1153438)
(202.0, 1647315082.1155388)
(202.0, 1647315082.115684)
(203.0, 1647315082.115846)
(203.0, 1647315082.115981)
(203.0, 1647315082.116081)
(202.0, 1647315082.11621)
(202.0, 1647315082.116391)
(202.0, 1647315082.1165938)
(206.0, 1647315082.116707)
(206.0, 1647315082.1168158)
(206.0, 1647315082.1169221)
(203.0, 1647315082.117026)
(203.0, 1647315082.117132)
(203.0, 1647315082.117234)
(200.0, 1647315082.1173491)
(200.0, 1647315082.117453)
(200.0, 1647315082.117557)
(206.0, 1647315082.117662)
(206.0, 1647315082.117766)
(206.0, 1647315082.1178749)
(207.0, 1647315082.117988)
(207.0, 1647315082.118101)
(204.0, 1647315082.118216)
(204.0, 1647315082.118328)
(204.0, 1647315082.1184409)
(202.0, 1647315082.1185532)
(202.0, 1647315082.118665)
(202.0, 1647315082.118777)
(202.0, 1647315082.11889)
(202.0, 1647315082.119002)
(202.0, 1647315082.119114)
(201.0, 1647315082.119227)
(201.0, 1647315082.119339)
(201.0, 1647315082.1194508)
(201.0, 1647315082.119564)
(201.0, 1647315082.1196759)
(202.0, 1647315082.1197891)
(202.0, 1647315082.119901)
(202.0, 1647315082.120013)
(206.0, 1647315082.1201248)
(206.0, 1647315082.120238)
(202.0, 1647315082.12035)
(202.0, 1647315082.120466)
(202.0, 1647315082.1205802)
(201.0, 1647315082.120692)
(201.0, 1647315082.120804)
(204.0, 1647315082.120916)
(204.0, 1647315082.1210282)
(204.0, 1647315082.12114)
(204.0, 1647315082.121252)
(202.0, 1647315082.1213639)
(202.0, 1647315082.1214771)
(202.0, 1647315082.121589)
(205.0, 1647315082.1217)
(205.0, 1647315082.121813)
(205.0, 1647315082.121925)
(200.0, 1647315082.122037)
(200.0, 1647315082.1221492)
(205.0, 1647315082.122261)
(205.0, 1647315082.1223722)
(205.0, 1647315082.122485)
(205.0, 1647315082.1225972)
(204.0, 1647315082.12271)
(204.0, 1647315082.1228218)
(203.0, 1647315082.122934)
(203.0, 1647315082.1230469)
(203.0, 1647315082.123159)
(203.0, 1647315082.1232698)
(205.0, 1647315082.123382)
(205.0, 1647315082.1234949)
(205.0, 1647315082.123608)
(205.0, 1647315082.12372)
(205.0, 1647315082.123832)
(205.0, 1647315082.123944)
(205.0, 1647315082.124056)
(201.0, 1647315082.124168)
(201.0, 1647315082.124279)
(201.0, 1647315082.124392)
(203.0, 1647315082.124504)
(203.0, 1647315082.1246169)
(203.0, 1647315082.1247292)
(205.0, 1647315082.124841)
(205.0, 1647315082.124953)
(205.0, 1647315082.1250648)
(200.0, 1647315082.1251771)
(200.0, 1647315082.125289)
(202.0, 1647315082.125403)
(202.0, 1647315082.125518)
(202.0, 1647315082.12563)
(203.0, 1647315082.1257422)
(203.0, 1647315082.125855)
(203.0, 1647315082.125967)
(201.0, 1647315082.126079)
(201.0, 1647315082.126192)
(206.0, 1647315082.126303)
(206.0, 1647315082.126416)
