(0.0, 1648426527.7598941)
(0.0, 1648426527.7601368)
(0.0, 1648426527.760316)
(0.0, 1648426527.77311)
(0.0, 1648426527.818259)
(0.0, 1648426527.833537)
(0.0, 1648426527.833786)
(0.0, 1648426527.8482401)
(0.0, 1648426527.863643)
(0.0, 1648426527.863919)
(0.0, 1648426527.878807)
(0.0, 1648426527.893729)
(0.0, 1648426527.8940659)
(0.0, 1648426527.908879)
(0.0, 1648426527.909308)
(0.0, 1648426527.923681)
(0.0, 1648426527.938637)
(0.0, 1648426527.9537332)
(0.0, 1648426527.954056)
(0.0, 1648426527.9679549)
(0.0, 1648426527.968127)
(0.0, 1648426527.983519)
(0.0, 1648426527.998694)
(0.0, 1648426527.9991271)
(0.0, 1648426528.013557)
(0.0, 1648426528.028727)
(0.0, 1648426528.029001)
(0.0, 1648426528.04378)
(0.0, 1648426528.044213)
(0.0, 1648426528.0587)
(0.0, 1648426528.088044)
(0.0, 1648426528.0883079)
(0.0, 1648426528.103594)
(0.0, 1648426528.118589)
(0.0, 1648426528.1336389)
(0.0, 1648426528.1485949)
(0.0, 1648426528.1638029)
(0.0, 1648426528.164233)
(0.0, 1648426528.178509)
(0.0, 1648426528.1935658)
(0.0, 1648426528.2087822)
(0.0, 1648426528.2239602)
(0.0, 1648426528.2243872)
(0.0, 1648426528.2385821)
(0.0, 1648426528.253771)
(0.0, 1648426528.283919)
(0.0, 1648426528.313759)
(0.0, 1648426528.3140428)
(0.0, 1648426528.3435662)
(0.0, 1648426528.358712)
(0.0, 1648426528.37328)
(0.0, 1648426528.3759801)
(0.0, 1648426528.403837)
(0.0, 1648426528.4039)
(0.0, 1648426528.4186418)
(0.0, 1648426528.433582)
(0.0, 1648426528.44859)
(0.0, 1648426528.463765)
(0.0, 1648426528.4642591)
(0.0, 1648426528.478574)
(0.0, 1648426528.493564)
(0.0, 1648426528.508545)
(0.0, 1648426528.5231948)
(0.0, 1648426528.5234618)
(0.0, 1648426528.553364)
(0.0, 1648426528.568104)
(0.0, 1648426528.583585)
