(367.0, 1649876782.177369)
(90.0, 1649876784.231495)
(95.0, 1649876786.43586)
(188.0, 1649876788.476396)
(256.0, 1649876790.621214)
(157.0, 1649876792.66162)
(131.0, 1649876794.8356931)
(108.0, 1649876796.96608)
(120.0, 1649876799.125715)
(132.0, 1649876801.286706)
(609.0, 1649876803.416231)
(625.0, 1649876805.577248)
(186.0, 1649876807.721021)
(161.0, 1649876809.882449)
(225.0, 1649876811.907743)
(236.0, 1649876814.0828538)
(131.0, 1649876816.1067631)
(130.0, 1649876818.283435)
(389.0, 1649876820.307936)
(443.0, 1649876822.4678972)
(517.0, 1649876824.597473)
(399.0, 1649876826.7871182)
