(500.0, 1647927400.110476)
(500.0, 1647927400.110574)
(500.0, 1647927400.124854)
(500.0, 1647927400.1396658)
(500.0, 1647927400.1546931)
(500.0, 1647927400.154985)
(500.0, 1647927400.1853938)
(500.0, 1647927400.215481)
(500.0, 1647927400.2456589)
(500.0, 1647927400.260556)
(500.0, 1647927400.2753742)
(500.0, 1647927400.3060439)
(500.0, 1647927400.3205152)
(500.0, 1647927400.350792)
(500.0, 1647927400.3511412)
(500.0, 1647927400.380706)
(500.0, 1647927400.396408)
(500.0, 1647927400.425694)
(500.0, 1647927400.440622)
(500.0, 1647927400.456073)
(500.0, 1647927400.485921)
(500.0, 1647927400.486866)
(500.0, 1647927400.515315)
(500.0, 1647927400.5456388)
(500.0, 1647927400.546208)
(500.0, 1647927400.5756319)
(500.0, 1647927400.590605)
(500.0, 1647927400.605841)
(500.0, 1647927400.620773)
(500.0, 1647927400.635721)
(500.0, 1647927400.636132)
(500.0, 1647927400.66567)
(500.0, 1647927400.680558)
(500.0, 1647927400.6956391)
(500.0, 1647927400.710894)
(500.0, 1647927400.7114182)
(500.0, 1647927400.740958)
(500.0, 1647927400.770716)
(500.0, 1647927400.785578)
(500.0, 1647927400.800493)
(500.0, 1647927400.815926)
(500.0, 1647927400.831008)
(500.0, 1647927400.875843)
(500.0, 1647927400.890641)
(500.0, 1647927400.905507)
(500.0, 1647927400.9357598)
(500.0, 1647927400.950471)
(500.0, 1647927400.966243)
(500.0, 1647927400.995261)
(500.0, 1647927401.025613)
(500.0, 1647927401.0406559)
(500.0, 1647927401.070066)
(500.0, 1647927401.0706959)
(500.0, 1647927401.100676)
(500.0, 1647927401.1155891)
(500.0, 1647927401.129998)
(500.0, 1647927401.145057)
(500.0, 1647927401.160453)
(500.0, 1647927401.175901)
(500.0, 1647927401.190305)
(500.0, 1647927401.205146)
(500.0, 1647927401.2200608)
(500.0, 1647927401.235381)
(500.0, 1647927401.235919)
(500.0, 1647927401.26561)
(500.0, 1647927401.280579)
(500.0, 1647927401.295188)
(500.0, 1647927401.310812)
(500.0, 1647927401.311536)
(500.0, 1647927401.325875)
(500.0, 1647927401.355703)
(500.0, 1647927401.370552)
