(0.0, 1647927400.200164)
(0.0, 1647927400.230029)
(0.0, 1647927400.2459898)
(0.0, 1647927400.260618)
(0.0, 1647927400.2903612)
(0.0, 1647927400.3061051)
(0.0, 1647927400.335537)
(0.0, 1647927400.3510761)
(0.0, 1647927400.3654752)
(0.0, 1647927400.3959308)
(0.0, 1647927400.41092)
(0.0, 1647927400.4261172)
(0.0, 1647927400.440972)
(0.0, 1647927400.470525)
(0.0, 1647927400.486439)
(0.0, 1647927400.500493)
(0.0, 1647927400.5305998)
(0.0, 1647927400.545984)
(0.0, 1647927400.560493)
(0.0, 1647927400.576067)
(0.0, 1647927400.590952)
(0.0, 1647927400.606267)
(0.0, 1647927400.621195)
(0.0, 1647927400.636066)
(0.0, 1647927400.650605)
(0.0, 1647927400.666094)
(0.0, 1647927400.6808908)
(0.0, 1647927400.695987)
(0.0, 1647927400.711359)
(0.0, 1647927400.740661)
(0.0, 1647927400.7555158)
(0.0, 1647927400.771143)
(0.0, 1647927400.7859159)
(0.0, 1647927400.815583)
(0.0, 1647927400.830675)
(0.0, 1647927400.860508)
(0.0, 1647927400.87627)
(0.0, 1647927400.890938)
(0.0, 1647927400.920884)
(0.0, 1647927400.936181)
(0.0, 1647927400.965764)
(0.0, 1647927400.980603)
(0.0, 1647927401.010554)
(0.0, 1647927401.0260968)
(0.0, 1647927401.0550349)
(0.0, 1647927401.070438)
(0.0, 1647927401.085388)
(0.0, 1647927401.100978)
(0.0, 1647927401.1160178)
(0.0, 1647927401.130291)
(0.0, 1647927401.145374)
(0.0, 1647927401.175353)
(0.0, 1647927401.1759622)
(0.0, 1647927401.190719)
(0.0, 1647927401.205388)
(0.0, 1647927401.220306)
(0.0, 1647927401.2358248)
(0.0, 1647927401.250666)
(0.0, 1647927401.2660658)
(0.0, 1647927401.2809641)
(0.0, 1647927401.2954938)
(0.0, 1647927401.311397)
(0.0, 1647927401.325578)
(0.0, 1647927401.340437)
(0.0, 1647927401.355764)
(0.0, 1647927401.370927)
(0.0, 1647927401.385709)
(0.0, 1647927401.4004962)
(0.0, 1647927401.415968)
(0.0, 1647927401.4310489)
(0.0, 1647927401.445503)
(0.0, 1647927401.460961)
(0.0, 1647927401.476287)
(0.0, 1647927401.489915)
(0.0, 1647927401.520023)
(0.0, 1647927401.549702)
(0.0, 1647927401.564802)
(0.0, 1647927401.595077)
(0.0, 1647927401.610616)
(0.0, 1647927401.640343)
(0.0, 1647927401.655401)
(0.0, 1647927401.670897)
(0.0, 1647927401.700015)
(0.0, 1647927401.71506)
(0.0, 1647927401.729764)
(0.0, 1647927401.759727)
(0.0, 1647927401.775071)
(0.0, 1647927401.790826)
(0.0, 1647927401.819914)
(0.0, 1647927401.835007)
(0.0, 1647927401.849757)
(0.0, 1647927401.8800309)
(0.0, 1647927401.8948128)
(0.0, 1647927401.924791)
(0.0, 1647927401.9548311)
(0.0, 1647927401.970103)
(0.0, 1647927401.999685)
(0.0, 1647927402.02972)
(0.0, 1647927402.0448298)
(0.0, 1647927402.074744)
(0.0, 1647927402.0905752)
