(800.0, 1647928020.745597)
(800.0, 1647928020.747316)
(800.0, 1647928020.747613)
(800.0, 1647928020.762384)
(800.0, 1647928020.807383)
(800.0, 1647928020.824307)
(800.0, 1647928020.8542778)
(800.0, 1647928020.868041)
(800.0, 1647928020.8839738)
(800.0, 1647928020.898134)
(800.0, 1647928020.913281)
(800.0, 1647928020.928061)
(800.0, 1647928020.94285)
(800.0, 1647928020.958357)
(800.0, 1647928020.972682)
(800.0, 1647928020.9734578)
(800.0, 1647928021.003264)
(800.0, 1647928021.003653)
(800.0, 1647928021.01873)
(800.0, 1647928021.048585)
(800.0, 1647928021.063576)
(800.0, 1647928021.064075)
(800.0, 1647928021.093413)
(800.0, 1647928021.0940318)
(800.0, 1647928021.123168)
(800.0, 1647928021.137881)
(800.0, 1647928021.152883)
(800.0, 1647928021.1673758)
(800.0, 1647928021.168292)
(800.0, 1647928021.19763)
(800.0, 1647928021.2125928)
(800.0, 1647928021.213192)
(800.0, 1647928021.242778)
(800.0, 1647928021.258392)
(800.0, 1647928021.259198)
(800.0, 1647928021.287915)
(800.0, 1647928021.302567)
(800.0, 1647928021.303314)
(800.0, 1647928021.332449)
(800.0, 1647928021.34779)
(800.0, 1647928021.3484879)
(800.0, 1647928021.378143)
(800.0, 1647928021.3786602)
(800.0, 1647928021.392756)
(800.0, 1647928021.4232461)
(800.0, 1647928021.4389482)
(800.0, 1647928021.4536462)
(800.0, 1647928021.468193)
(800.0, 1647928021.4687629)
(800.0, 1647928021.4833658)
(800.0, 1647928021.513032)
(800.0, 1647928021.528507)
(800.0, 1647928021.528841)
(800.0, 1647928021.558454)
(800.0, 1647928021.572777)
(800.0, 1647928021.588036)
(800.0, 1647928021.6026082)
(800.0, 1647928021.6032)
(800.0, 1647928021.6348522)
(800.0, 1647928021.635689)
(800.0, 1647928021.649688)
(800.0, 1647928021.678845)
(800.0, 1647928021.6922581)
(800.0, 1647928021.6931698)
(800.0, 1647928021.707585)
(800.0, 1647928021.72261)
(800.0, 1647928021.7380228)
(800.0, 1647928021.753912)
(800.0, 1647928021.78286)
(800.0, 1647928021.798099)
(800.0, 1647928021.813699)
(800.0, 1647928021.8279412)
(800.0, 1647928021.857996)
(800.0, 1647928021.873239)
(800.0, 1647928021.902876)
(800.0, 1647928021.9329321)
(800.0, 1647928021.9631412)
(800.0, 1647928021.993589)
(800.0, 1647928022.023078)
(800.0, 1647928022.052813)
(800.0, 1647928022.067926)
(800.0, 1647928022.098269)
(800.0, 1647928022.143866)
(800.0, 1647928022.1732118)
(800.0, 1647928022.203488)
(800.0, 1647928022.233336)
(800.0, 1647928022.263387)
(800.0, 1647928022.2790341)
(800.0, 1647928022.32291)
(800.0, 1647928022.353086)
(800.0, 1647928022.383102)
(800.0, 1647928022.4133918)
(800.0, 1647928022.443084)
(800.0, 1647928022.4733849)
(800.0, 1647928022.5024672)
(800.0, 1647928022.532314)
(800.0, 1647928022.562399)
(800.0, 1647928022.5923588)
(800.0, 1647928022.6225832)
(800.0, 1647928022.6527739)
(800.0, 1647928022.682701)
(800.0, 1647928022.712519)
(800.0, 1647928022.742359)
(800.0, 1647928022.7723908)
(800.0, 1647928022.802412)
(800.0, 1647928022.832334)
(800.0, 1647928022.8628302)
(800.0, 1647928022.892763)
(609.5172119140625, 1647928023.493227)
(409.7015686035156, 1647928023.5087218)
(525.9290161132812, 1647928023.552338)
(602.729248046875, 1647928023.583296)
(651.1052856445312, 1647928023.6125288)
(681.1180419921875, 1647928023.62762)
(699.7080688476562, 1647928023.673815)
(711.2887573242188, 1647928023.688571)
(718.5878295898438, 1647928023.718103)
(727.1808471679688, 1647928023.762341)
(732.646484375, 1647928023.792972)
(736.2005004882812, 1647928023.808705)
(730.7536010742188, 1647928023.853431)
(727.6444702148438, 1647928023.883114)
(725.957275390625, 1647928023.929194)
(719.647705078125, 1647928023.958626)
(716.0012817382812, 1647928024.0037)
(700.6465454101562, 1647928024.063334)
(691.47705078125, 1647928024.0932758)
(686.0761108398438, 1647928024.1087518)
(682.964599609375, 1647928024.1676009)
(681.2423706054688, 1647928024.1986299)
(629.7399291992188, 1647928024.273412)
(598.5010986328125, 1647928024.318107)
(579.5816650390625, 1647928024.36336)
(568.1551513671875, 1647928024.378764)
(561.2841186523438, 1647928024.423257)
(557.1819458007812, 1647928024.453342)
(554.7622680664062, 1647928024.468569)
(553.3645629882812, 1647928024.513396)
(552.5867309570312, 1647928024.573389)
(552.1843872070312, 1647928024.6180859)
(552.0089721679688, 1647928024.648618)
(551.969970703125, 1647928024.693418)
(343.6500549316406, 1647928024.738501)
(216.70509338378906, 1647928024.768383)
(139.38296508789062, 1647928024.813107)
(92.28662109375, 1647928024.8587651)
(63.621368408203125, 1647928024.91839)
(46.20146942138672, 1647928024.948589)
(35.65434265136719, 1647928025.008527)
(85.96109008789062, 1647928025.038701)
(116.7188720703125, 1647928025.082807)
(152.439697265625, 1647928025.113446)
